time_period,UK
3/26/1987,1.606
3/27/1987,1.603
3/30/1987,1.6075
3/31/1987,1.607
4/1/1987,1.602
4/2/1987,1.607
4/3/1987,1.6095
4/6/1987,1.617
4/7/1987,1.6183
4/8/1987,1.6128
4/9/1987,1.6177
4/10/1987,1.625
4/13/1987,1.6235
4/14/1987,1.633
4/15/1987,1.633
4/16/1987,1.631
4/17/1987,1.63
4/20/1987,1.6317
4/21/1987,1.6332
4/22/1987,1.6275
4/23/1987,1.637
4/24/1987,1.657
4/27/1987,1.6675
4/28/1987,1.6545
4/29/1987,1.6597
4/30/1987,1.6605
5/1/1987,1.6685
5/4/1987,1.68
5/5/1987,1.6885
5/6/1987,1.6843
5/7/1987,1.679
5/8/1987,1.6745
5/11/1987,1.658
5/12/1987,1.6692
5/13/1987,1.6715
5/14/1987,1.6778
5/15/1987,1.6783
5/18/1987,1.6838
5/19/1987,1.6825
5/20/1987,1.683
5/21/1987,1.679
5/22/1987,1.673
5/25/1987,
5/26/1987,1.634
5/27/1987,1.613
5/28/1987,1.6255
5/29/1987,1.6295
6/1/1987,1.6242
6/2/1987,1.6435
6/3/1987,1.643
6/4/1987,1.6232
6/5/1987,1.631
6/8/1987,1.6385
6/9/1987,1.661
6/10/1987,1.6585
6/11/1987,1.6613
6/12/1987,1.652
6/15/1987,1.632
6/16/1987,1.634
6/17/1987,1.6342
6/18/1987,1.6298
6/19/1987,1.616
6/22/1987,1.595
6/23/1987,1.599
6/24/1987,1.622
6/25/1987,1.6121
6/26/1987,1.6105
6/29/1987,1.6008
6/30/1987,1.6128
7/1/1987,1.6155
7/2/1987,1.6155
7/3/1987,1.61
7/6/1987,1.6185
7/7/1987,1.62
7/8/1987,1.6178
7/9/1987,1.6175
7/10/1987,1.6135
7/13/1987,1.6175
7/14/1987,1.6108
7/15/1987,1.6315
7/16/1987,1.6305
7/17/1987,1.6075
7/20/1987,1.6018
7/21/1987,1.5955
7/22/1987,1.595
7/23/1987,1.6037
7/24/1987,1.603
7/27/1987,1.5975
7/28/1987,1.5985
7/29/1987,1.6
7/30/1987,1.594
7/31/1987,1.591
8/3/1987,1.5835
8/4/1987,1.57
8/5/1987,1.5783
8/6/1987,1.576
8/7/1987,1.5667
8/10/1987,1.5667
8/11/1987,1.5697
8/12/1987,1.579
8/13/1987,1.5797
8/14/1987,1.589
8/17/1987,1.5908
8/18/1987,1.617
8/19/1987,1.615
8/20/1987,1.622
8/21/1987,1.629
8/24/1987,1.63
8/25/1987,1.6182
8/26/1987,1.6165
8/27/1987,1.629
8/28/1987,1.6325
8/31/1987,1.6328
9/1/1987,1.6401
9/2/1987,1.6497
9/3/1987,1.657
9/4/1987,1.6538
9/7/1987,
9/8/1987,1.6595
9/9/1987,1.651
9/10/1987,1.6447
9/11/1987,1.65
9/14/1987,1.637
9/15/1987,1.6423
9/16/1987,1.6452
9/17/1987,1.6462
9/18/1987,1.6553
9/21/1987,1.6478
9/22/1987,1.641
9/23/1987,1.6422
9/24/1987,1.637
9/25/1987,1.6417
9/28/1987,1.642
9/29/1987,1.628
9/30/1987,1.6248
10/1/1987,1.6165
10/2/1987,1.6212
10/5/1987,1.6238
10/6/1987,1.632
10/7/1987,1.6403
10/8/1987,1.6425
10/9/1987,1.6507
10/12/1987,
10/13/1987,1.647
10/14/1987,1.653
10/15/1987,1.664
10/16/1987,1.6645
10/19/1987,1.68
10/20/1987,1.6545
10/21/1987,1.6515
10/22/1987,1.6495
10/23/1987,1.675
10/26/1987,1.688
10/27/1987,1.6965
10/28/1987,1.71
10/29/1987,1.719
10/30/1987,1.7215
11/2/1987,1.739
11/3/1987,1.74
11/4/1987,1.7482
11/5/1987,1.783
11/6/1987,1.7825
11/9/1987,1.793
11/10/1987,1.7865
11/11/1987,
11/12/1987,1.7575
11/13/1987,1.768
11/16/1987,1.75
11/17/1987,1.764
11/18/1987,1.77
11/19/1987,1.7802
11/20/1987,1.779
11/23/1987,1.7905
11/24/1987,1.7725
11/25/1987,1.7925
11/26/1987,
11/27/1987,1.8105
11/30/1987,1.8256
12/1/1987,1.818
12/2/1987,1.812
12/3/1987,1.8065
12/4/1987,1.798
12/7/1987,1.794
12/8/1987,1.7962
12/9/1987,1.802
12/10/1987,1.83
12/11/1987,1.838
12/14/1987,1.837
12/15/1987,1.8315
12/16/1987,1.8315
12/17/1987,1.8355
12/18/1987,1.8258
12/21/1987,1.827
12/22/1987,1.8305
12/23/1987,1.8232
12/24/1987,1.8315
12/25/1987,
12/28/1987,1.86
12/29/1987,1.861
12/30/1987,1.858
12/31/1987,1.886
1/1/1988,
1/4/1988,1.8773
1/5/1988,1.8305
1/6/1988,1.806
1/7/1988,1.816
1/8/1988,1.806
1/11/1988,1.8219
1/12/1988,1.821
1/13/1988,1.825
1/14/1988,1.8125
1/15/1988,1.7755
1/18/1988,
1/19/1988,1.7785
1/20/1988,1.7923
1/21/1988,1.796
1/22/1988,1.7823
1/25/1988,1.772
1/26/1988,1.774
1/27/1988,1.7798
1/28/1988,1.782
1/29/1988,1.7691
2/1/1988,1.758
2/2/1988,1.77
2/3/1988,1.767
2/4/1988,1.7628
2/5/1988,1.755
2/8/1988,1.754
2/9/1988,1.7462
2/10/1988,1.7608
2/11/1988,1.7585
2/12/1988,1.7395
2/15/1988,
2/16/1988,1.7475
2/17/1988,1.748
2/18/1988,1.7435
2/19/1988,1.749
2/22/1988,1.764
2/23/1988,1.7663
2/24/1988,1.764
2/25/1988,1.7635
2/26/1988,1.7732
2/29/1988,1.7735
3/1/1988,1.7775
3/2/1988,1.7705
3/3/1988,1.768
3/4/1988,1.774
3/7/1988,1.818
3/8/1988,1.8415
3/9/1988,1.8475
3/10/1988,1.8422
3/11/1988,1.8525
3/14/1988,1.8528
3/15/1988,1.8542
3/16/1988,1.8475
3/17/1988,1.8325
3/18/1988,1.8205
3/21/1988,1.8263
3/22/1988,1.8294
3/23/1988,1.835
3/24/1988,1.843
3/25/1988,1.836
3/28/1988,1.8588
3/29/1988,1.868
3/30/1988,1.877
3/31/1988,1.8865
4/1/1988,1.89
4/4/1988,1.888
4/5/1988,1.879
4/6/1988,1.875
4/7/1988,1.871
4/8/1988,1.8752
4/11/1988,1.8544
4/12/1988,1.8505
4/13/1988,1.839
4/14/1988,1.8756
4/15/1988,1.8885
4/18/1988,1.905
4/19/1988,1.8925
4/20/1988,1.893
4/21/1988,1.898
4/22/1988,1.889
4/25/1988,1.8748
4/26/1988,1.875
4/27/1988,1.877
4/28/1988,1.874
4/29/1988,1.8785
5/2/1988,1.8715
5/3/1988,1.8712
5/4/1988,1.8645
5/5/1988,1.8665
5/6/1988,1.862
5/9/1988,1.8797
5/10/1988,1.8813
5/11/1988,1.886
5/12/1988,1.8845
5/13/1988,1.891
5/16/1988,1.889
5/17/1988,1.8638
5/18/1988,1.864
5/19/1988,1.8668
5/20/1988,1.8618
5/23/1988,1.869
5/24/1988,1.867
5/25/1988,1.863
5/26/1988,1.8625
5/27/1988,1.8555
5/30/1988,
5/31/1988,1.8382
6/1/1988,1.8235
6/2/1988,1.7995
6/3/1988,1.794
6/6/1988,1.8017
6/7/1988,1.8112
6/8/1988,1.8171
6/9/1988,1.8145
6/10/1988,1.817
6/13/1988,1.8165
6/14/1988,1.785
6/15/1988,1.786
6/16/1988,1.786
6/17/1988,1.7825
6/20/1988,1.7845
6/21/1988,1.7855
6/22/1988,1.7677
6/23/1988,1.7566
6/24/1988,1.725
6/27/1988,1.7029
6/28/1988,1.718
6/29/1988,1.7063
6/30/1988,1.7085
7/1/1988,1.701
7/4/1988,
7/5/1988,1.707
7/6/1988,1.7115
7/7/1988,1.7173
7/8/1988,1.7015
7/11/1988,1.689
7/12/1988,1.6955
7/13/1988,1.6917
7/14/1988,1.689
7/15/1988,1.663
7/18/1988,1.67
7/19/1988,1.6935
7/20/1988,1.7095
7/21/1988,1.7265
7/22/1988,1.74
7/25/1988,1.725
7/26/1988,1.7133
7/27/1988,1.726
7/28/1988,1.722
7/29/1988,1.71
8/1/1988,1.713
8/2/1988,1.71
8/3/1988,1.7105
8/4/1988,1.709
8/5/1988,1.6928
8/8/1988,1.697
8/9/1988,1.6863
8/10/1988,1.6905
8/11/1988,1.691
8/12/1988,1.7155
8/15/1988,1.7138
8/16/1988,1.719
8/17/1988,1.6898
8/18/1988,1.6985
8/19/1988,1.7025
8/22/1988,1.6763
8/23/1988,1.679
8/24/1988,1.6785
8/25/1988,1.699
8/26/1988,1.6908
8/29/1988,1.685
8/30/1988,1.69
8/31/1988,1.6825
9/1/1988,1.669
9/2/1988,1.683
9/5/1988,
9/6/1988,1.7033
9/7/1988,1.708
9/8/1988,1.697
9/9/1988,1.6968
9/12/1988,1.6957
9/13/1988,1.696
9/14/1988,1.6745
9/15/1988,1.68
9/16/1988,1.6754
9/19/1988,1.6788
9/20/1988,1.6865
9/21/1988,1.675
9/22/1988,1.6675
9/23/1988,1.6715
9/26/1988,1.6665
9/27/1988,1.6788
9/28/1988,1.6868
9/29/1988,1.6822
9/30/1988,1.691
10/3/1988,1.6985
10/4/1988,1.6945
10/5/1988,1.6955
10/6/1988,1.694
10/7/1988,1.698
10/10/1988,
10/11/1988,1.716
10/12/1988,1.731
10/13/1988,1.7455
10/14/1988,1.7555
10/17/1988,1.748
10/18/1988,1.752
10/19/1988,1.7505
10/20/1988,1.763
10/21/1988,1.762
10/24/1988,1.7515
10/25/1988,1.7535
10/26/1988,1.761
10/27/1988,1.768
10/28/1988,1.768
10/31/1988,1.769
11/1/1988,1.7668
11/2/1988,1.777
11/3/1988,1.782
11/4/1988,1.765
11/7/1988,1.775
11/8/1988,1.7702
11/9/1988,1.7908
11/10/1988,1.7955
11/11/1988,
11/14/1988,1.808
11/15/1988,1.807
11/16/1988,1.822
11/17/1988,1.821
11/18/1988,1.816
11/21/1988,1.8235
11/22/1988,1.8318
11/23/1988,1.837
11/24/1988,
11/25/1988,1.844
11/28/1988,1.837
11/29/1988,1.8516
11/30/1988,1.8493
12/1/1988,1.8525
12/2/1988,1.856
12/5/1988,1.87
12/6/1988,1.8654
12/7/1988,1.841
12/8/1988,1.85
12/9/1988,1.849
12/12/1988,1.842
12/13/1988,1.828
12/14/1988,1.8295
12/15/1988,1.8278
12/16/1988,1.811
12/19/1988,1.8226
12/20/1988,1.8015
12/21/1988,1.807
12/22/1988,1.798
12/23/1988,1.8
12/26/1988,
12/27/1988,1.804
12/28/1988,1.789
12/29/1988,1.7895
12/30/1988,1.8085
1/2/1989,
1/3/1989,1.8225
1/4/1989,1.807
1/5/1989,1.797
1/6/1989,1.78
1/9/1989,1.7636
1/10/1989,1.7637
1/11/1989,1.781
1/12/1989,1.784
1/13/1989,1.7787
1/16/1989,
1/17/1989,1.768
1/18/1989,1.7545
1/19/1989,1.75
1/20/1989,1.7685
1/23/1989,1.774
1/24/1989,1.7677
1/25/1989,1.771
1/26/1989,1.7735
1/27/1989,1.758
1/30/1989,1.7618
1/31/1989,1.75
2/1/1989,1.7535
2/2/1989,1.7508
2/3/1989,1.7415
2/6/1989,1.7327
2/7/1989,1.7425
2/8/1989,1.7433
2/9/1989,1.7548
2/10/1989,1.7543
2/13/1989,1.7495
2/14/1989,1.7685
2/15/1989,1.7733
2/16/1989,1.7708
2/17/1989,1.776
2/20/1989,
2/21/1989,1.7502
2/22/1989,1.7505
2/23/1989,1.76
2/24/1989,1.753
2/27/1989,1.7448
2/28/1989,1.744
3/1/1989,1.724
3/2/1989,1.7238
3/3/1989,1.723
3/6/1989,1.722
3/7/1989,1.7217
3/8/1989,1.7197
3/9/1989,1.7175
3/10/1989,1.7155
3/13/1989,1.7115
3/14/1989,1.7272
3/15/1989,1.719
3/16/1989,1.7179
3/17/1989,1.713
3/20/1989,1.7103
3/21/1989,1.72
3/22/1989,1.7228
3/23/1989,1.7218
3/24/1989,1.719
3/27/1989,1.71
3/28/1989,1.688
3/29/1989,1.6886
3/30/1989,1.6875
3/31/1989,1.6852
4/3/1989,1.686
4/4/1989,1.7068
4/5/1989,1.6997
4/6/1989,1.704
4/7/1989,1.697
4/10/1989,1.6975
4/11/1989,1.689
4/12/1989,1.6905
4/13/1989,1.6975
4/14/1989,1.6988
4/17/1989,1.716
4/18/1989,1.718
4/19/1989,1.71
4/20/1989,1.717
4/21/1989,1.714
4/24/1989,1.7049
4/25/1989,1.701
4/26/1989,1.6885
4/27/1989,1.6905
4/28/1989,1.689
5/1/1989,1.68
5/2/1989,1.685
5/3/1989,1.683
5/4/1989,1.6833
5/5/1989,1.6732
5/8/1989,1.6692
5/9/1989,1.6605
5/10/1989,1.6715
5/11/1989,1.667
5/12/1989,1.6593
5/15/1989,1.6394
5/16/1989,1.6393
5/17/1989,1.6125
5/18/1989,1.6175
5/19/1989,1.619
5/22/1989,1.5806
5/23/1989,1.5678
5/24/1989,1.5695
5/25/1989,1.5803
5/26/1989,1.588
5/29/1989,
5/30/1989,1.558
5/31/1989,1.5715
6/1/1989,1.573
6/2/1989,1.592
6/5/1989,1.5807
6/6/1989,1.571
6/7/1989,1.5815
6/8/1989,1.573
6/9/1989,1.554
6/12/1989,1.5251
6/13/1989,1.5155
6/14/1989,1.5145
6/15/1989,1.5195
6/16/1989,1.534
6/19/1989,1.548
6/20/1989,1.5495
6/21/1989,1.547
6/22/1989,1.553
6/23/1989,1.567
6/26/1989,1.5448
6/27/1989,1.566
6/28/1989,1.5555
6/29/1989,1.552
6/30/1989,1.549
7/3/1989,1.5774
7/4/1989,
7/5/1989,1.619
7/6/1989,1.6215
7/7/1989,1.6235
7/10/1989,1.6405
7/11/1989,1.6265
7/12/1989,1.625
7/13/1989,1.6235
7/14/1989,1.6125
7/17/1989,1.6138
7/18/1989,1.625
7/19/1989,1.619
7/20/1989,1.6265
7/21/1989,1.62
7/24/1989,1.6173
7/25/1989,1.6258
7/26/1989,1.6495
7/27/1989,1.6598
7/28/1989,1.6445
7/31/1989,1.666
8/1/1989,1.6545
8/2/1989,1.6628
8/3/1989,1.6415
8/4/1989,1.6145
8/7/1989,1.6073
8/8/1989,1.6255
8/9/1989,1.6177
8/10/1989,1.6275
8/11/1989,1.585
8/14/1989,1.5835
8/15/1989,1.5725
8/16/1989,1.5785
8/17/1989,1.559
8/18/1989,1.5685
8/21/1989,1.578
8/22/1989,1.5845
8/23/1989,1.5705
8/24/1989,1.5697
8/25/1989,1.572
8/28/1989,1.5665
8/29/1989,1.5835
8/30/1989,1.5822
8/31/1989,1.573
9/1/1989,1.557
9/4/1989,
9/5/1989,1.5375
9/6/1989,1.553
9/7/1989,1.546
9/8/1989,1.548
9/11/1989,1.546
9/12/1989,1.547
9/13/1989,1.553
9/14/1989,1.5595
9/15/1989,1.538
9/18/1989,1.5685
9/19/1989,1.5735
9/20/1989,1.5815
9/21/1989,1.5805
9/22/1989,1.5755
9/25/1989,1.608
9/26/1989,1.6215
9/27/1989,1.613
9/28/1989,1.6077
9/29/1989,1.6145
10/2/1989,1.6178
10/3/1989,1.6055
10/4/1989,1.604
10/5/1989,1.61
10/6/1989,1.6025
10/9/1989,
10/10/1989,1.5575
10/11/1989,1.5445
10/12/1989,1.5515
10/13/1989,1.564
10/16/1989,1.5745
10/17/1989,1.5815
10/18/1989,1.5878
10/19/1989,1.594
10/20/1989,1.59
10/23/1989,1.5935
10/24/1989,1.606
10/25/1989,1.6088
10/26/1989,1.612
10/27/1989,1.575
10/30/1989,1.5783
10/31/1989,1.5775
11/1/1989,1.5818
11/2/1989,1.564
11/3/1989,1.5705
11/6/1989,1.5785
11/7/1989,1.5812
11/8/1989,1.5865
11/9/1989,1.5862
11/10/1989,1.5763
11/13/1989,1.58
11/14/1989,1.5815
11/15/1989,1.5816
11/16/1989,1.577
11/17/1989,1.5675
11/20/1989,1.559
11/21/1989,1.567
11/22/1989,1.565
11/23/1989,
11/24/1989,1.562
11/27/1989,1.56
11/28/1989,1.562
11/29/1989,1.5665
11/30/1989,1.5695
12/1/1989,1.566
12/4/1989,1.5635
12/5/1989,1.5706
12/6/1989,1.5765
12/7/1989,1.575
12/8/1989,1.5742
12/11/1989,1.5892
12/12/1989,1.603
12/13/1989,1.5945
12/14/1989,1.5975
12/15/1989,1.6045
12/18/1989,1.6018
12/19/1989,1.6
12/20/1989,1.603
12/21/1989,1.6125
12/22/1989,1.621
12/25/1989,
12/26/1989,1.6255
12/27/1989,1.6245
12/28/1989,1.6133
12/29/1989,1.6145
1/1/1990,
1/2/1990,1.611
1/3/1990,1.61
1/4/1990,1.6293
1/5/1990,1.637
1/8/1990,1.653
1/9/1990,1.6537
1/10/1990,1.662
1/11/1990,1.6568
1/12/1990,1.6695
1/15/1990,
1/16/1990,1.657
1/17/1990,1.6495
1/18/1990,1.6445
1/19/1990,1.6465
1/22/1990,1.639
1/23/1990,1.649
1/24/1990,1.655
1/25/1990,1.6572
1/26/1990,1.657
1/29/1990,1.678
1/30/1990,1.6818
1/31/1990,1.6794
2/1/1990,1.6815
2/2/1990,1.6817
2/5/1990,1.695
2/6/1990,1.702
2/7/1990,1.699
2/8/1990,1.687
2/9/1990,1.6925
2/12/1990,1.695
2/13/1990,1.6905
2/14/1990,1.696
2/15/1990,1.693
2/16/1990,1.6955
2/19/1990,
2/20/1990,1.704
2/21/1990,1.715
2/22/1990,1.7147
2/23/1990,1.71
2/26/1990,1.693
2/27/1990,1.692
2/28/1990,1.6892
3/1/1990,1.665
3/2/1990,1.651
3/5/1990,1.6388
3/6/1990,1.649
3/7/1990,1.639
3/8/1990,1.6425
3/9/1990,1.6181
3/12/1990,1.6103
3/13/1990,1.6003
3/14/1990,1.609
3/15/1990,1.6175
3/16/1990,1.6235
3/19/1990,1.6103
3/20/1990,1.6105
3/21/1990,1.5945
3/22/1990,1.601
3/23/1990,1.604
3/26/1990,1.618
3/27/1990,1.6261
3/28/1990,1.6275
3/29/1990,1.634
3/30/1990,1.648
4/2/1990,1.6315
4/3/1990,1.6355
4/4/1990,1.6415
4/5/1990,1.6415
4/6/1990,1.6385
4/9/1990,1.6385
4/10/1990,1.6343
4/11/1990,1.6425
4/12/1990,1.642
4/13/1990,1.6385
4/16/1990,1.631
4/17/1990,1.6338
4/18/1990,1.638
4/19/1990,1.6435
4/20/1990,1.6353
4/23/1990,1.6357
4/24/1990,1.6341
4/25/1990,1.637
4/26/1990,1.6335
4/27/1990,1.636
4/30/1990,1.6389
5/1/1990,1.6405
5/2/1990,1.643
5/3/1990,1.6422
5/4/1990,1.66
5/7/1990,1.668
5/8/1990,1.6695
5/9/1990,1.678
5/10/1990,1.6763
5/11/1990,1.6813
5/14/1990,1.684
5/15/1990,1.677
5/16/1990,1.68
5/17/1990,1.6917
5/18/1990,1.6908
5/21/1990,1.6912
5/22/1990,1.6915
5/23/1990,1.694
5/24/1990,1.6895
5/25/1990,1.6892
5/28/1990,
5/29/1990,1.6946
5/30/1990,1.693
5/31/1990,1.6765
6/1/1990,1.6838
6/4/1990,1.675
6/5/1990,1.683
6/6/1990,1.6882
6/7/1990,1.6883
6/8/1990,1.6848
6/11/1990,1.6858
6/12/1990,1.7025
6/13/1990,1.707
6/14/1990,1.7052
6/15/1990,1.7055
6/18/1990,1.713
6/19/1990,1.7205
6/20/1990,1.723
6/21/1990,1.725
6/22/1990,1.733
6/25/1990,1.7305
6/26/1990,1.7355
6/27/1990,1.7428
6/28/1990,1.7393
6/29/1990,1.745
7/2/1990,1.7634
7/3/1990,1.7795
7/4/1990,
7/5/1990,1.7805
7/6/1990,1.7865
7/9/1990,1.8058
7/10/1990,1.815
7/11/1990,1.798
7/12/1990,1.7985
7/13/1990,1.806
7/16/1990,1.804
7/17/1990,1.8112
7/18/1990,1.8205
7/19/1990,1.8146
7/20/1990,1.8143
7/23/1990,1.8205
7/24/1990,1.8248
7/25/1990,1.812
7/26/1990,1.8135
7/27/1990,1.8335
7/30/1990,1.8438
7/31/1990,1.86
8/1/1990,1.855
8/2/1990,1.8492
8/3/1990,1.8565
8/6/1990,1.872
8/7/1990,1.877
8/8/1990,1.8655
8/9/1990,1.8717
8/10/1990,1.8713
8/13/1990,1.884
8/14/1990,1.8925
8/15/1990,1.8998
8/16/1990,1.898
8/17/1990,1.919
8/20/1990,1.9198
8/21/1990,1.921
8/22/1990,1.9275
8/23/1990,1.9515
8/24/1990,1.9453
8/27/1990,1.9443
8/28/1990,1.9483
8/29/1990,1.9465
8/30/1990,1.9225
8/31/1990,1.892
9/3/1990,
9/4/1990,1.8758
9/5/1990,1.899
9/6/1990,1.908
9/7/1990,1.894
9/10/1990,1.8555
9/11/1990,1.8485
9/12/1990,1.864
9/13/1990,1.8767
9/14/1990,1.8985
9/17/1990,1.9025
9/18/1990,1.918
9/19/1990,1.8847
9/20/1990,1.8683
9/21/1990,1.846
9/24/1990,1.884
9/25/1990,1.8768
9/26/1990,1.864
9/27/1990,1.871
9/28/1990,1.8735
10/1/1990,1.889
10/2/1990,1.8885
10/3/1990,1.898
10/4/1990,1.9118
10/5/1990,1.9465
10/8/1990,
10/9/1990,1.97
10/10/1990,1.9675
10/11/1990,1.964
10/12/1990,1.9732
10/15/1990,1.9535
10/16/1990,1.957
10/17/1990,1.965
10/18/1990,1.9535
10/19/1990,1.9595
10/22/1990,1.948
10/23/1990,1.9464
10/24/1990,1.9565
10/25/1990,1.954
10/26/1990,1.956
10/29/1990,1.953
10/30/1990,1.9475
10/31/1990,1.944
11/1/1990,1.95
11/2/1990,1.9515
11/5/1990,1.9695
11/6/1990,1.973
11/7/1990,1.976
11/8/1990,1.967
11/9/1990,1.9665
11/12/1990,
11/13/1990,1.9642
11/14/1990,1.961
11/15/1990,1.9595
11/16/1990,1.966
11/19/1990,1.9707
11/20/1990,1.9698
11/21/1990,1.9685
11/22/1990,
11/23/1990,1.967
11/26/1990,1.9658
11/27/1990,1.976
11/28/1990,1.972
11/29/1990,1.9515
11/30/1990,1.9392
12/3/1990,1.9195
12/4/1990,1.926
12/5/1990,1.922
12/6/1990,1.938
12/7/1990,1.95
12/10/1990,1.9425
12/11/1990,1.939
12/12/1990,1.944
12/13/1990,1.9435
12/14/1990,1.9391
12/17/1990,1.9285
12/18/1990,1.935
12/19/1990,1.931
12/20/1990,1.906
12/21/1990,1.885
12/24/1990,1.867
12/25/1990,
12/26/1990,1.885
12/27/1990,1.887
12/28/1990,1.921
12/31/1990,1.9285
1/1/1991,
1/2/1991,1.9425
1/3/1991,1.9465
1/4/1991,1.932
1/7/1991,1.905
1/8/1991,1.906
1/9/1991,1.9258
1/10/1991,1.905
1/11/1991,1.907
1/14/1991,1.9045
1/15/1991,1.904
1/16/1991,1.9047
1/17/1991,1.9228
1/18/1991,1.9416
1/21/1991,
1/22/1991,1.9477
1/23/1991,1.955
1/24/1991,1.96
1/25/1991,1.9575
1/28/1991,1.9642
1/29/1991,1.9695
1/30/1991,1.961
1/31/1991,1.965
2/1/1991,1.9763
2/4/1991,1.9772
2/5/1991,1.983
2/6/1991,1.999
2/7/1991,1.9965
2/8/1991,1.987
2/11/1991,1.997
2/12/1991,1.9915
2/13/1991,1.9918
2/14/1991,1.98
2/15/1991,1.9705
2/18/1991,
2/19/1991,1.9515
2/20/1991,1.947
2/21/1991,1.9571
2/22/1991,1.9437
2/25/1991,1.923
2/26/1991,1.9205
2/27/1991,1.9155
2/28/1991,1.91
3/1/1991,1.898
3/4/1991,1.8965
3/5/1991,1.9017
3/6/1991,1.889
3/7/1991,1.8865
3/8/1991,1.8718
3/11/1991,1.8505
3/12/1991,1.858
3/13/1991,1.856
3/14/1991,1.8555
3/15/1991,1.8305
3/18/1991,1.791
3/19/1991,1.765
3/20/1991,1.7765
3/21/1991,1.792
3/22/1991,1.7895
3/25/1991,1.764
3/26/1991,1.7533
3/27/1991,1.7395
3/28/1991,1.7365
3/29/1991,1.7485
4/1/1991,1.7585
4/2/1991,1.7705
4/3/1991,1.777
4/4/1991,1.788
4/5/1991,1.7705
4/8/1991,1.7675
4/9/1991,1.791
4/10/1991,1.7793
4/11/1991,1.79
4/12/1991,1.7775
4/15/1991,1.7875
4/16/1991,1.7885
4/17/1991,1.783
4/18/1991,1.771
4/19/1991,1.719
4/22/1991,1.69
4/23/1991,1.712
4/24/1991,1.694
4/25/1991,1.6935
4/26/1991,1.686
4/29/1991,1.6765
4/30/1991,1.7225
5/1/1991,1.7265
5/2/1991,1.717
5/3/1991,1.695
5/6/1991,1.705
5/7/1991,1.7215
5/8/1991,1.7175
5/9/1991,1.704
5/10/1991,1.719
5/13/1991,1.7315
5/14/1991,1.7383
5/15/1991,1.7478
5/16/1991,1.7455
5/17/1991,1.7135
5/20/1991,1.719
5/21/1991,1.7365
5/22/1991,1.727
5/23/1991,1.7345
5/24/1991,1.731
5/27/1991,
5/28/1991,1.7453
5/29/1991,1.734
5/30/1991,1.7155
5/31/1991,1.698
6/3/1991,1.6969
6/4/1991,1.703
6/5/1991,1.6937
6/6/1991,1.6875
6/7/1991,1.671
6/10/1991,1.6688
6/11/1991,1.6615
6/12/1991,1.6445
6/13/1991,1.6377
6/14/1991,1.639
6/17/1991,1.6252
6/18/1991,1.6115
6/19/1991,1.6325
6/20/1991,1.6312
6/21/1991,1.631
6/24/1991,1.642
6/25/1991,1.6281
6/26/1991,1.6395
6/27/1991,1.632
6/28/1991,1.618
7/1/1991,1.614
7/2/1991,1.6015
7/3/1991,1.6057
7/4/1991,
7/5/1991,1.615
7/8/1991,1.628
7/9/1991,1.622
7/10/1991,1.621
7/11/1991,1.607
7/12/1991,1.6505
7/15/1991,1.6515
7/16/1991,1.644
7/17/1991,1.6525
7/18/1991,1.666
7/19/1991,1.691
7/22/1991,1.681
7/23/1991,1.6835
7/24/1991,1.6938
7/25/1991,1.675
7/26/1991,1.6875
7/29/1991,1.6743
7/30/1991,1.6798
7/31/1991,1.6845
8/1/1991,1.6735
8/2/1991,1.6945
8/5/1991,1.7095
8/6/1991,1.712
8/7/1991,1.7128
8/8/1991,1.7
8/9/1991,1.695
8/12/1991,1.6983
8/13/1991,1.6935
8/14/1991,1.6875
8/15/1991,1.688
8/16/1991,1.662
8/19/1991,1.63
8/20/1991,1.6377
8/21/1991,1.6765
8/22/1991,1.697
8/23/1991,1.6715
8/26/1991,1.6795
8/27/1991,1.68
8/28/1991,1.69
8/29/1991,1.6805
8/30/1991,1.68
9/2/1991,
9/3/1991,1.691
9/4/1991,1.6935
9/5/1991,1.692
9/6/1991,1.6975
9/9/1991,1.73
9/10/1991,1.7295
9/11/1991,1.7252
9/12/1991,1.7335
9/13/1991,1.7325
9/16/1991,1.739
9/17/1991,1.742
9/18/1991,1.7307
9/19/1991,1.7275
9/20/1991,1.7285
9/23/1991,1.744
9/24/1991,1.738
9/25/1991,1.7333
9/26/1991,1.7325
9/27/1991,1.737
9/30/1991,1.752
10/1/1991,1.7485
10/2/1991,1.751
10/3/1991,1.75
10/4/1991,1.739
10/7/1991,1.7352
10/8/1991,1.714
10/9/1991,1.7165
10/10/1991,1.7145
10/11/1991,1.719
10/14/1991,
10/15/1991,1.702
10/16/1991,1.7105
10/17/1991,1.7096
10/18/1991,1.725
10/21/1991,1.7185
10/22/1991,1.7145
10/23/1991,1.7065
10/24/1991,1.711
10/25/1991,1.711
10/28/1991,1.7047
10/29/1991,1.723
10/30/1991,1.7425
10/31/1991,1.7425
11/1/1991,1.7498
11/4/1991,1.781
11/5/1991,1.7697
11/6/1991,1.7705
11/7/1991,1.7797
11/8/1991,1.768
11/11/1991,
11/12/1991,1.7725
11/13/1991,1.7707
11/14/1991,1.775
11/15/1991,1.769
11/18/1991,1.791
11/19/1991,1.7955
11/20/1991,1.796
11/21/1991,1.7975
11/22/1991,1.7975
11/25/1991,1.7985
11/26/1991,1.7978
11/27/1991,1.767
11/28/1991,
11/29/1991,1.7655
12/2/1991,1.776
12/3/1991,1.7715
